label,text
spam,"VAY NHANH: Duyệt trong 26h, lãi suất 1%. LH: 0917163411"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng IPAD PRO M2. Nhận quà tại: www.claim-prize.com
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Tối nay 23h20 mình đi dạo nhé. coffee shop như mọi khi.
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: my.secure.xyz
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 15trđ tại www.shop.vn. Mã: SALE322
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 10000000đ từ Shopee. Xác nhận tại: www.claim-prize.online
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: www.secure.vn
ham,Tối nay đi ăn gà rán không? Mình biết quán ngon.
ham,Họp kế hoạch quý chuyển sang 12h nhé. Nhớ mang bản vẽ.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Mình vừa học bài xong. Hôm nay không khí mát mẻ!
spam,HOT DEAL: Giảm 86% tại Tiki. Mã: SALE438. Hết hạn trong 29h!
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
ham,Mình cần review với design. Bạn có thể giúp không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 156%/tháng. Tìm hiểu: vn.invest.net
ham,Bạn có tài liệu môn Hóa không? Cho mình mượn với.
ham,Bạn có review về tablet không? Mình đang định mua.
ham,Tối nay 1h mình đi ăn nhé. quán quen như mọi khi.
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,"VAY NHANH: Duyệt trong 26h, lãi suất 5%. LH: 0929622650"
ham,Bạn có tài liệu môn Hóa không? Cho mình mượn với.
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0907690233 trong vòng 27h để nhận!
ham,Họp dự án B chuyển sang 8h nhé. Nhớ mang số liệu.
ham,Bạn gửi cho mình tài liệu của chiến dịch mới được không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,"Bạn ơi, 5h59 mình gặp nhau coffee shop được không?"
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng ĐỒNG HỒ APPLE WATCH. Nhận quà tại: m.claim-prize.net
ham,Bạn có review về smart watch không? Mình đang định mua.
spam,💰 VAY ONLINE: Lãi suất chỉ 4%/tháng. Đăng ký: vn.loan.asia
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.vn
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 50000000đ. Liên hệ 0907610264 để nhận quà!
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,ƯU ĐÃI LỚN: Mua iPhone chỉ với 8trđ tại app.shop.xyz. Mã: SALE122
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Mai 1h45 mình học nhóm môn Lập trình nhé?
ham,Họp dự án A chuyển sang 15h nhé. Nhớ mang laptop.
spam,💰 VAY ONLINE: Lãi suất chỉ 3%/tháng. Đăng ký: app.loan.vn
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.online
ham,Tối nay 1h mình xem phim nhé. quán quen như mọi khi.
ham,Deadline bài tập lớn môn Anh văn là khi nào?
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,HOT DEAL: Giảm 66% tại Lazada. Mã: SALE563. Hết hạn trong 6h!
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Team mình họp online lúc 10h19 nhé. Link meet: meet.google.com/hahzxasasg
ham,Mình vừa đi café xong. Hôm nay không khí mát mẻ!
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 500000đ. Liên hệ 0907889063 để nhận quà!
ham,Team mình họp online lúc 22h31 nhé. Link meet: meet.google.com/hnaatzyngw
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 50000000đ. Liên hệ 0907499686 để nhận quà!
ham,Họp dự án A chuyển sang 17h22 nhé. Nhớ mang số liệu.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi gym.
ham,Mình cần review với code. Bạn có thể giúp không?
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 1trđ tại www.shop.net. Mã: SALE572
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0904481176 trong vòng 44h để nhận!
ham,Team mình họp online lúc 5h5 nhé. Link meet: meet.google.com/ecnvqmycqa
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0902120446 trong vòng 2h để nhận!
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,BÍ QUYẾT KIẾM 20000000đ/NGÀY từ Crypto. Tham gia ngay: m.invest.asia
ham,Bạn gửi cho mình contract của chiến dịch mới được không?
ham,Mình mới mua loa bluetooth mới. Cuối tuần qua xem nhé!
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.vn
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 50trđ tại my.shop.online. Mã: SALE545
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,Họp dự án A chuyển sang 17h nhé. Nhớ mang bản vẽ.
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Bạn gửi cho mình bản thảo của dự án A được không?
spam,BẠN ĐÃ TRÚNG! MACBOOK PRO M3 trị giá 500000đ từ ZaloPay. Xác nhận tại: app.claim-prize.com
ham,Tối nay 9h mình đi café nhé. quán quen như mọi khi.
spam,ƯU ĐÃI LỚN: Mua iPhone chỉ với 30trđ tại vn.shop.online. Mã: SALE432
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: m.loan.com
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 15trđ tại www.shop.com. Mã: SALE104
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.vn
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: www.secure.online
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,BÍ QUYẾT KIẾM 10000000đ/NGÀY từ Crypto. Tham gia ngay: vn.invest.online
ham,Mình cần review với code. Bạn có thể giúp không?
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 10000000đ từ Viettel. Xác nhận tại: www.claim-prize.online
ham,Tối nay 7h mình xem phim nhé. nhà mình như mọi khi.
ham,Họp chiến dịch mới chuyển sang 7h19 nhé. Nhớ mang tài liệu.
ham,Tối nay 7h mình xem phim nhé. nhà mình như mọi khi.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
spam,SALE SỐC: Giảm đến 68% gia dụng. Truy cập www.shop.net ngay!
ham,Mình cần hỗ trợ với code. Bạn có thể giúp không?
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.com
spam,SALE SỐC: Giảm đến 86% phụ kiện. Truy cập vn.shop.vn ngay!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 20000000đ từ FPT. Xác nhận tại: www.claim-prize.net
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.com
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: app.secure.vn
ham,Mình cần review với code. Bạn có thể giúp không?
ham,Team mình họp online lúc 18h28 nhé. Link meet: meet.google.com/ragqnzpqjl
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 276kđ. Đăng ký: vn.invest.xyz
ham,Mai 10h52 mình học nhóm môn Marketing nhé?
spam,SALE SỐC: Giảm đến 70% gia dụng. Truy cập www.shop.net ngay!
ham,Họp kế hoạch quý chuyển sang 16h nhé. Nhớ mang bản vẽ.
spam,💰 VAY ONLINE: Lãi suất chỉ 4%/tháng. Đăng ký: m.loan.net
ham,Mình mới mua smart watch mới. Cuối tuần qua xem nhé!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: my.loan.asia
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.net
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
spam,SALE SỐC: Giảm đến 60% tablet. Truy cập vn.shop.asia ngay!
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0907967425 trong vòng 36h để nhận!
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 13trđ tại www.shop.vn. Mã: SALE317
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
ham,Mình tìm nhóm làm nghiên cứu môn Lập trình. Bạn có muốn join không?
ham,Bạn gửi cho mình kế hoạch của dự án B được không?
ham,Họp dự án A chuyển sang 11h nhé. Nhớ mang số liệu.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 14trđ tại www.shop.net. Mã: SALE771
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,SALE SỐC: Giảm đến 70% mỹ phẩm. Truy cập www.shop.online ngay!
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0943357222"
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Team mình họp online lúc 17h45 nhé. Link meet: meet.google.com/ebvjdhhsuw
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0908387803 trong vòng 6h để nhận!
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 3trđ tại www.shop.vn. Mã: SALE448
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào SIM. Kiểm tra: app.secure.asia
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.net
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,HOT DEAL: Giảm 33% tại Shopee. Mã: SALE196. Hết hạn trong 4h!
spam,TIN VUI! SIM của bạn trúng thưởng IPAD PRO M2. Gọi 0952852350 trong vòng 27h để nhận!
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 50000000đ. Liên hệ 0909818376 để nhận quà!
ham,Bạn gửi cho mình tài liệu của kế hoạch quý được không?
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 59kđ. Đăng ký: app.invest.online
spam,BẠN ĐÃ TRÚNG! IPHONE 15 PRO MAX trị giá 2000000đ từ MoMo. Xác nhận tại: vn.claim-prize.vn
spam,HOT DEAL: Giảm 67% tại Sendo. Mã: SALE864. Hết hạn trong 9h!
spam,"VAY NHANH: Duyệt trong 43h, lãi suất 4%. LH: 0926118472"
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 48%. CT: my.invest.net
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 373kđ. Đăng ký: vn.invest.xyz
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
spam,SALE SỐC: Giảm đến 55% mỹ phẩm. Truy cập www.shop.vn ngay!
ham,"Hôm nay se lạnh, mình đi học bài không bạn?"
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
ham,Bạn có review về tablet không? Mình đang định mua.
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
spam,💰 VAY ONLINE: Lãi suất chỉ 5%/tháng. Đăng ký: m.loan.com
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
spam,SALE SỐC: Giảm đến 44% điện tử. Truy cập www.shop.vn ngay!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 5000000đ. Liên hệ 0907181900 để nhận quà!
ham,Bạn gửi cho mình báo cáo của dự án A được không?
ham,Mình cần review với design. Bạn có thể giúp không?
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.net
ham,Bạn có tài liệu môn Lý không? Cho mình mượn với.
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng ĐỒNG HỒ APPLE WATCH. Nhận quà tại: my.claim-prize.online
ham,Họp dự án B chuyển sang 11h nhé. Nhớ mang bản vẽ.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 3trđ tại www.shop.vn. Mã: SALE217
ham,Tối nay 7h mình xem phim nhé. trung tâm như mọi khi.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 20trđ tại www.shop.com. Mã: SALE593
spam,⚠️ CẢNH BÁO BẢO MẬT: Ngân hàng của bạn đang gặp rủi ro. Xác thực ngay: www.secure.net
ham,Tối nay đi ăn cơm rang không? Mình biết quán ngon.
ham,Tối nay 23h4 mình đi dạo nhé. công viên như mọi khi.
spam,HOT DEAL: Giảm 42% tại Sendo. Mã: SALE307. Hết hạn trong 22h!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi dạo.
spam,🔥 SIÊU SALE: Thanh toán qua VNPay giảm thêm 16%!
ham,Bạn gửi cho mình tài liệu của dự án A được không?
spam,HOT DEAL: Giảm 73% tại Shopee. Mã: SALE238. Hết hạn trong 16h!
ham,Mình vừa học bài xong. Hôm nay tuyệt vời!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Hôm nay mình nấu gà rán. Bạn qua ăn không?
ham,Tối nay 2h mình đi dạo nhé. công viên như mọi khi.
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 50000000đ từ FPT. Xác nhận tại: www.claim-prize.online
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi gym.
ham,Tối nay 5h mình đi ăn nhé. nhà mình như mọi khi.
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 10trđ tại www.shop.online. Mã: SALE656
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 500000đ. Liên hệ 0903787380 để nhận quà!
ham,Team mình họp online lúc 8h45 nhé. Link meet: meet.google.com/jlajlwuvuw
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: vn.secure.online
ham,Mình vừa xem phim xong. Hôm nay trời đẹp lắm!
ham,Mình cần góp ý với design. Bạn có thể giúp không?
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,⚠️ CẢNH BÁO BẢO MẬT: SIM của bạn đang gặp rủi ro. Xác thực ngay: m.secure.asia
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: vn.secure.com
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Mình cần review với code. Bạn có thể giúp không?
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
ham,Tối nay 6h mình xem phim nhé. quán quen như mọi khi.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 17trđ tại www.shop.vn. Mã: SALE823
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,SALE SỐC: Giảm đến 83% phụ kiện. Truy cập m.shop.xyz ngay!
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 5000000đ từ FPT. Xác nhận tại: www.claim-prize.vn
spam,SALE SỐC: Giảm đến 40% mỹ phẩm. Truy cập www.shop.vn ngay!
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,Tối nay 3h mình đi dạo nhé. công viên như mọi khi.
ham,Tối nay đi ăn sushi không? Mình biết quán ngon.
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,SALE SỐC: Giảm đến 38% gia dụng. Truy cập www.shop.com ngay!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: m.invest.xyz. Số lượng có hạn!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,"Hôm nay trời mưa, mình đi đi gym không bạn?"
spam,THÔNG BÁO KHẨN: Internet Banking cần xác minh gấp. Truy cập: my.secure.asia
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.online
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: www.invest.asia. Số lượng có hạn!
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 2000000đ từ Shopee. Xác nhận tại: www.claim-prize.online
ham,Tối nay đi ăn sushi không? Mình biết quán ngon.
spam,HOT DEAL: Giảm 30% tại Sendo. Mã: SALE257. Hết hạn trong 14h!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 500000đ. Liên hệ 0901134167 để nhận quà!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 2000000đ. Liên hệ 0973236042 để nhận quà!
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
